equipment_id,equipment_type,agency,equipment_age_years,unplanned_outages_12mo,days_since_last_maintenance,risk_score,risk_flag,priority_tier
EQ-0685,escalator,SEPTA,27.45243597070504,0,179.19141279625418,0.3756,1,Elevated
EQ-1877,escalator,CTA,20.130463436935973,2,63.05202773304178,0.3745,1,Elevated
EQ-1201,elevator,MTA_NYC,23.785637752409563,6,81.8258960805806,0.3743,1,Elevated
EQ-0830,elevator,MTA_NYC,23.545134722739867,3,178.15261597121489,0.3724,1,Elevated
EQ-0010,elevator,SEPTA,23.228459868691303,10,40.96738287963688,0.3718,1,Elevated
EQ-0253,elevator,CTA,40.0,0,6.560543709889302,0.3716,1,Elevated
EQ-1084,platform_lift,WMATA,35.65888945856898,1,19.26497364532946,0.3715,1,Elevated
EQ-0566,elevator,SEPTA,19.73114026599,5,90.07839731076368,0.3709,1,Elevated
EQ-0480,escalator,SEPTA,22.902789497532304,4,163.59552799924168,0.3709,1,Elevated
EQ-1992,escalator,WMATA,15.015917219976906,2,83.95388642242862,0.3709,1,Elevated
EQ-0539,elevator,WMATA,24.140766444737103,5,215.64576222092225,0.3704,1,Elevated
EQ-0665,elevator,SEPTA,17.709847634615354,2,115.6991237119422,0.3692,1,Elevated
EQ-1460,elevator,SEPTA,15.507664453519851,3,28.78959834203757,0.3674,1,Elevated
EQ-1285,escalator,SEPTA,23.68451892198329,5,16.28480842408657,0.367,1,Elevated
EQ-0093,escalator,MTA_NYC,7.531376239350754,10,22.276624083351614,0.3665,1,Elevated
EQ-1107,escalator,SEPTA,8.360412005181534,0,202.5169204730805,0.3663,1,Elevated
EQ-1466,platform_lift,MTA_NYC,11.005733958352671,4,103.26362162708622,0.3658,1,Elevated
EQ-1246,elevator,MTA_NYC,24.29711199947476,6,18.07571033235249,0.3656,1,Elevated
EQ-0684,platform_lift,MTA_NYC,21.281212070893627,1,55.90095483581629,0.3654,1,Elevated
EQ-0565,escalator,SEPTA,7.98081340183431,0,10.84822767477578,0.3645,1,Elevated
EQ-1842,elevator,MTA_NYC,20.48252771625595,4,108.73391584703435,0.3643,1,Elevated
EQ-1230,platform_lift,MTA_NYC,12.205277725510284,6,53.53297646101801,0.3643,1,Elevated
EQ-0372,elevator,WMATA,21.99503461875611,3,120.3399809017339,0.3639,1,Elevated
EQ-1039,elevator,MTA_NYC,7.956854816065003,5,108.69096155201548,0.3633,1,Elevated
EQ-1867,elevator,WMATA,19.78077637801889,2,111.6301641962048,0.3631,1,Elevated
EQ-0668,elevator,WMATA,20.645518175849222,2,20.682814848268528,0.3621,1,Elevated
EQ-0612,escalator,SEPTA,8.820795720887302,4,1.0,0.362,1,Elevated
EQ-1952,escalator,MBTA,17.936339329416914,3,270.9991567383201,0.3609,1,Elevated
EQ-1699,escalator,SEPTA,19.08954859740263,2,104.78720978549268,0.3609,1,Elevated
EQ-0110,elevator,SEPTA,33.032342640180715,3,6.865646609706392,0.3607,1,Elevated
EQ-0139,platform_lift,CTA,14.376325978520754,8,74.12203181797379,0.3601,1,Elevated
EQ-0186,escalator,CTA,37.218883658640046,1,131.223481026939,0.3594,1,Elevated
EQ-1382,platform_lift,SEPTA,18.260809171694177,0,103.43929726930936,0.3591,1,Elevated
EQ-1627,escalator,CTA,17.987305752555926,1,28.052963413437386,0.3587,1,Elevated
EQ-0746,elevator,MTA_NYC,14.298304650882471,2,54.21965265689751,0.3583,1,Elevated
EQ-1591,platform_lift,SEPTA,10.81511433830864,2,17.822418496254386,0.3575,1,Elevated
EQ-0913,elevator,MBTA,26.95908339788164,1,35.912788932422416,0.3563,1,Elevated
EQ-0699,elevator,WMATA,4.119756114432398,4,144.6247198014796,0.3561,1,Elevated
EQ-0712,elevator,MTA_NYC,11.683148498810748,1,20.08982636933298,0.3559,1,Elevated
EQ-1217,escalator,SEPTA,10.002453851648962,5,63.42407778078124,0.3558,1,Elevated
EQ-1910,elevator,SEPTA,40.0,1,20.45774065253916,0.3551,1,Elevated
EQ-0640,elevator,SEPTA,23.93289608033588,2,51.67147724494349,0.3546,1,Elevated
EQ-1427,platform_lift,MTA_NYC,11.09700805383686,4,179.68997188724555,0.3545,1,Elevated
EQ-1835,escalator,MTA_NYC,27.331015209385427,0,192.88463447868344,0.3543,1,Elevated
EQ-1387,elevator,MTA_NYC,9.468787811531788,5,122.30652991437807,0.3527,1,Elevated
EQ-1330,escalator,MTA_NYC,7.21085095568804,4,110.15618008334428,0.3523,1,Elevated
EQ-0333,elevator,WMATA,10.949328364061053,1,74.90296039943533,0.3523,1,Elevated
EQ-1314,elevator,SEPTA,34.26746104343742,0,39.52919843542552,0.3519,1,Elevated
EQ-1292,escalator,MTA_NYC,14.989095823131198,2,69.5729070582626,0.3518,1,Elevated
EQ-0046,elevator,SEPTA,29.25443030828481,4,77.48000411482815,0.3511,1,Elevated
EQ-0652,escalator,MTA_NYC,7.793925550304187,1,155.2143499550985,0.3497,1,Elevated
EQ-1924,escalator,MBTA,18.601888342308477,5,64.62262856182143,0.3494,1,Elevated
EQ-1725,elevator,MBTA,7.290661097644657,8,4.035474213691504,0.349,1,Elevated
EQ-1514,elevator,CTA,8.430605290077866,11,63.590431125028665,0.3488,1,Elevated
EQ-1004,escalator,MTA_NYC,39.88407346443916,5,1.876225930273511,0.3487,1,Elevated
EQ-0103,escalator,WMATA,9.91388311045124,1,26.820650850857337,0.3477,1,Elevated
EQ-1359,escalator,WMATA,22.723580084876357,4,29.94951758188775,0.3477,1,Elevated
EQ-0001,platform_lift,SEPTA,13.692383817622016,3,86.29381287370416,0.3468,1,Elevated
EQ-1392,elevator,CTA,8.253032638526967,0,41.04639337448636,0.3458,1,Elevated
EQ-1329,elevator,WMATA,40.0,1,47.05451342274344,0.3457,1,Elevated
EQ-0569,elevator,MBTA,10.352873748147498,2,36.03915156211384,0.3452,1,Elevated
EQ-1395,escalator,MBTA,9.683049023498466,1,19.384060264994385,0.3449,1,Elevated
EQ-0697,escalator,MTA_NYC,15.47483428387979,5,52.80046883588135,0.3447,1,Elevated
EQ-0454,elevator,MTA_NYC,14.764639039490865,1,44.62708292788224,0.3444,1,Elevated
EQ-0938,elevator,MBTA,15.439096997989449,2,34.109676924128614,0.3444,1,Elevated
EQ-1438,elevator,MBTA,12.839619940635474,3,210.0361106742437,0.3433,1,Elevated
EQ-0124,elevator,MBTA,19.27029760229388,4,112.1027396059831,0.3432,1,Elevated
EQ-1005,escalator,CTA,3.1781076537525554,9,77.19840546169407,0.3429,1,Elevated
EQ-0995,elevator,CTA,4.133684290936969,10,111.21771765570196,0.3409,1,Elevated
EQ-0919,elevator,MTA_NYC,33.575938335557865,7,38.15439050067049,0.3403,1,Elevated
EQ-1838,platform_lift,MBTA,13.422800378818351,1,112.8792763485478,0.34,1,Elevated
EQ-1880,escalator,MTA_NYC,6.795285117051231,6,42.7855735774423,0.3396,1,Elevated
EQ-0521,elevator,SEPTA,16.274243592834633,2,206.25909339324545,0.3392,1,Elevated
EQ-1747,elevator,MTA_NYC,17.733975856683955,8,6.217557851808303,0.3385,1,Elevated
EQ-1062,escalator,MTA_NYC,7.8885137084655295,7,125.34690465732764,0.3374,1,Elevated
EQ-1214,escalator,SEPTA,10.411258545263385,0,31.341417549999875,0.3369,1,Elevated
EQ-1047,elevator,MTA_NYC,19.53628623551832,0,86.85136267971428,0.3366,1,Elevated
EQ-0442,elevator,WMATA,12.103176499302322,2,124.42978792689748,0.3364,1,Elevated
EQ-0409,elevator,MTA_NYC,10.022205705058196,7,45.27262771241255,0.3363,1,Elevated
EQ-0761,elevator,SEPTA,40.0,3,140.8708548639618,0.3345,1,Elevated
EQ-1408,escalator,SEPTA,10.90326528799748,6,75.33820448949567,0.3343,1,Elevated
EQ-0727,escalator,SEPTA,15.63645874939689,0,93.60119311892434,0.3337,1,Elevated
EQ-1301,platform_lift,MBTA,15.073880900950522,2,56.47632117165624,0.3336,1,Elevated
EQ-1774,escalator,WMATA,24.450947034217737,1,76.77636631311518,0.333,1,Elevated
EQ-1450,elevator,MTA_NYC,27.54529429128248,1,4.442500896988458,0.3329,1,Elevated
EQ-0878,elevator,MTA_NYC,23.437908917176017,2,97.2568789010191,0.3327,1,Elevated
EQ-0014,elevator,MTA_NYC,11.672440143733684,4,8.787178606839044,0.3321,1,Elevated
EQ-1153,escalator,MTA_NYC,7.919248931031385,7,108.81245713279012,0.332,1,Elevated
EQ-0453,platform_lift,MTA_NYC,27.28578104859703,2,14.016407045393033,0.3319,1,Elevated
EQ-1476,escalator,MBTA,24.46032206120864,0,52.10980178917045,0.3308,1,Elevated
EQ-0102,elevator,SEPTA,33.7278545274297,1,106.38202174515678,0.3301,1,Elevated
EQ-0583,elevator,MTA_NYC,24.975096101790665,2,24.848039667307575,0.3297,1,Elevated
EQ-0608,escalator,WMATA,30.86010825483277,0,73.60691429199336,0.329,1,Elevated
EQ-1507,escalator,MTA_NYC,11.04423877171903,1,41.89315651895021,0.3287,1,Elevated
EQ-1510,escalator,MTA_NYC,14.09278375441713,7,37.40218181772664,0.328,1,Elevated
EQ-0085,elevator,MTA_NYC,5.662217541895222,8,68.65287202790452,0.3277,1,Elevated
EQ-0016,elevator,MTA_NYC,15.037894398510891,0,21.505652850716707,0.3269,1,Elevated
EQ-1071,elevator,MTA_NYC,5.363314463706348,5,38.58976549942395,0.3256,1,Elevated
EQ-0407,elevator,SEPTA,13.667702735387298,3,38.35147597905508,0.3256,1,Elevated
EQ-0918,escalator,MTA_NYC,8.444118627466072,13,24.235869079896208,0.3249,1,Elevated
EQ-1551,escalator,SEPTA,14.041867469680668,2,12.830956293227874,0.3233,1,Elevated
EQ-0238,escalator,SEPTA,7.351132407634179,2,20.436817445157143,0.3226,1,Elevated
EQ-1860,escalator,CTA,8.780486403216235,5,47.05576692896364,0.3224,1,Elevated
EQ-1386,escalator,SEPTA,18.814982653221293,4,17.557402033596194,0.3212,1,Elevated
EQ-0852,elevator,SEPTA,40.0,1,37.998360948622846,0.3208,1,Elevated
EQ-1672,platform_lift,WMATA,3.6594510362783184,4,100.94254855005398,0.3207,1,Elevated
EQ-0931,escalator,WMATA,13.78782231458047,1,93.44873284898328,0.32,1,Elevated
EQ-1381,elevator,MTA_NYC,10.247828427664963,5,118.3668807323589,0.319,1,Elevated
EQ-1834,escalator,MTA_NYC,4.273724929548294,0,232.50756489748449,0.3184,1,Elevated
EQ-1651,elevator,MTA_NYC,7.354327770458538,2,24.90498168765622,0.3183,1,Elevated
EQ-0638,elevator,MBTA,29.03963076326598,3,107.46098920616797,0.3182,1,Elevated
EQ-1958,escalator,SEPTA,9.556289932334137,7,7.232140952338259,0.3177,1,Elevated
EQ-1183,platform_lift,SEPTA,25.669749064731647,1,83.4539048891138,0.3152,1,Elevated
EQ-1248,platform_lift,CTA,12.64648995575097,2,45.31265359886109,0.3148,1,Elevated
EQ-0821,elevator,SEPTA,5.428023422484632,2,156.79782322577407,0.3139,1,Elevated
EQ-1384,escalator,SEPTA,13.27827613282304,6,113.26490494477136,0.3134,1,Elevated
EQ-0713,elevator,MTA_NYC,28.66398166149834,5,102.63197790103436,0.3132,1,Elevated
EQ-0764,elevator,SEPTA,4.813028788180608,7,1.229306139104871,0.3124,1,Elevated
EQ-0171,elevator,SEPTA,14.39235252022381,1,40.17665196059277,0.3123,1,Elevated
EQ-1745,elevator,SEPTA,7.276453589938594,4,103.9059297539268,0.3116,1,Elevated
EQ-1701,elevator,WMATA,4.406128355997111,5,97.51092204780808,0.3107,1,Elevated
EQ-0617,elevator,SEPTA,21.64753291912899,4,102.66623311264053,0.3094,1,Elevated
EQ-1671,platform_lift,SEPTA,15.043839832607928,3,139.98332926020947,0.309,1,Elevated
EQ-0698,elevator,WMATA,13.234428364231627,7,19.78389529305033,0.3087,1,Elevated
EQ-0012,escalator,MBTA,16.035941027355033,7,124.62361522868146,0.3081,1,Elevated
EQ-1379,escalator,WMATA,15.307063491143182,4,56.02487558562259,0.3075,1,Elevated
EQ-1090,platform_lift,MTA_NYC,9.918065645840166,6,135.1766560527525,0.3074,1,Elevated
EQ-1407,escalator,MBTA,11.392750223534245,1,134.96475969459237,0.3065,1,Elevated
EQ-0547,escalator,MTA_NYC,12.136866816251343,5,42.67909010930675,0.306,1,Elevated
EQ-0590,elevator,CTA,22.77574188223003,1,59.78171302668493,0.3059,1,Elevated
EQ-1335,escalator,WMATA,8.884970221800119,4,2.577255726019565,0.3056,1,Elevated
EQ-0277,escalator,MTA_NYC,27.43511404887221,0,108.0975164105808,0.3051,1,Elevated
EQ-0390,platform_lift,MTA_NYC,25.610322437123976,0,73.26981264866602,0.3051,1,Elevated
EQ-1326,elevator,CTA,25.710077708428823,4,129.5072848611361,0.3044,1,Elevated
EQ-1987,elevator,MTA_NYC,19.56728837220059,6,47.54324485521521,0.3038,1,Elevated
EQ-0274,escalator,MBTA,10.020325522630545,1,304.7326264098195,0.3037,1,Elevated
EQ-0322,escalator,MTA_NYC,22.934448932304665,0,53.51292699269533,0.3027,1,Elevated
EQ-1508,escalator,CTA,3.880565533411047,2,18.979527171789464,0.3024,1,Elevated
EQ-0755,escalator,SEPTA,8.53839024922912,1,119.53993057425336,0.302,1,Elevated
EQ-1857,elevator,MTA_NYC,15.103711991548709,5,84.88456051804371,0.301,1,Elevated
EQ-0770,elevator,SEPTA,31.10583597859644,2,68.39579187540241,0.3005,1,Elevated
EQ-1310,elevator,WMATA,13.23847367751574,6,30.92339846172637,0.3001,1,Elevated
EQ-0817,elevator,SEPTA,7.274000340878906,6,113.51566714035528,0.2998,0,Monitor
EQ-0292,escalator,SEPTA,17.56407462479946,1,26.82720801873788,0.2994,0,Monitor
EQ-0456,elevator,MTA_NYC,34.62600938363109,1,81.39424639713503,0.2988,0,Monitor
EQ-0118,platform_lift,SEPTA,5.874445289055847,4,67.84161635554122,0.2984,0,Monitor
EQ-0272,platform_lift,MTA_NYC,16.662849435906097,5,67.82140626589404,0.298,0,Monitor
EQ-0183,platform_lift,MTA_NYC,14.975180731194984,6,6.346135615785026,0.2962,0,Monitor
EQ-0308,escalator,SEPTA,12.132408114709005,0,16.845527150598997,0.2961,0,Monitor
EQ-1905,elevator,MTA_NYC,26.67077764920917,4,52.18073320351495,0.2958,0,Monitor
EQ-1347,elevator,SEPTA,7.450563929583179,12,14.61860171608366,0.2953,0,Monitor
EQ-0258,escalator,MTA_NYC,18.999816934071063,1,38.31242261087171,0.2946,0,Monitor
EQ-1847,elevator,MTA_NYC,21.27985550569023,2,115.826940054216,0.2945,0,Monitor
EQ-0988,elevator,WMATA,27.218475397806785,0,86.08000100449209,0.294,0,Monitor
EQ-0234,elevator,WMATA,29.571687334259437,6,10.032320420666226,0.2938,0,Monitor
EQ-0217,escalator,SEPTA,19.504479615132677,0,62.37563157695339,0.2929,0,Monitor
EQ-1722,elevator,MBTA,11.871521821682354,6,135.6400665683513,0.2927,0,Monitor
EQ-1439,escalator,MBTA,24.645257311526123,1,1.5193215780891944,0.2927,0,Monitor
EQ-0270,escalator,SEPTA,6.89515605839734,4,75.54661552225437,0.2926,0,Monitor
EQ-0210,escalator,WMATA,9.518396842071652,0,12.951660259341118,0.2922,0,Monitor
EQ-1148,platform_lift,WMATA,28.43994390650529,7,2.869400428409365,0.292,0,Monitor
EQ-0195,elevator,MTA_NYC,23.55411466208488,5,27.250207785808165,0.2917,0,Monitor
EQ-1883,escalator,SEPTA,22.52260938217264,6,7.935171381151905,0.2917,0,Monitor
EQ-0107,escalator,MBTA,13.415296714851165,3,155.84098861333072,0.2909,0,Monitor
EQ-0379,elevator,WMATA,8.18478255006736,1,83.17453799969972,0.2905,0,Monitor
EQ-1289,elevator,SEPTA,15.51947105911972,3,66.89993952812759,0.2901,0,Monitor
EQ-1626,elevator,SEPTA,8.136123837157468,2,27.118295171361936,0.2891,0,Monitor
EQ-0690,elevator,MTA_NYC,10.346111197556484,13,209.45391545314175,0.2884,0,Monitor
EQ-0780,escalator,SEPTA,12.788032215998298,1,117.43396941726634,0.2882,0,Monitor
EQ-1221,elevator,SEPTA,22.321404566398517,1,86.54190054653749,0.288,0,Monitor
EQ-0632,escalator,SEPTA,19.347943206328665,0,27.951199161937595,0.2865,0,Monitor
EQ-1458,elevator,WMATA,16.10261034085125,3,129.60390133743746,0.2864,0,Monitor
EQ-1401,elevator,SEPTA,6.316763378173426,4,62.504360325729536,0.2863,0,Monitor
EQ-0197,platform_lift,CTA,7.578048628060206,4,41.97748835524848,0.2861,0,Monitor
EQ-1428,escalator,CTA,10.448828352615786,3,98.28164098964572,0.2853,0,Monitor
EQ-0517,escalator,MTA_NYC,22.250111067275835,2,186.1971196850825,0.2842,0,Monitor
EQ-1760,elevator,SEPTA,17.077726866149636,1,12.318517399225392,0.2832,0,Monitor
EQ-1650,elevator,WMATA,8.88695918921253,5,20.590131412045817,0.2827,0,Monitor
EQ-1328,escalator,SEPTA,8.408654329718292,6,25.014294455713497,0.2819,0,Monitor
EQ-0071,elevator,MTA_NYC,20.927128700873027,4,10.466496711239966,0.2815,0,Monitor
EQ-1488,elevator,SEPTA,18.19570243082523,2,95.12591921010014,0.2806,0,Monitor
EQ-0169,escalator,MTA_NYC,9.89737949816231,3,141.2820674143717,0.2794,0,Monitor
EQ-1948,elevator,SEPTA,9.333109497131357,6,218.84256605905583,0.279,0,Monitor
EQ-1461,escalator,SEPTA,23.830289804887627,8,57.07035267036851,0.2789,0,Monitor
EQ-0309,elevator,MTA_NYC,20.99849324182823,6,3.042709072626117,0.2788,0,Monitor
EQ-0424,elevator,SEPTA,28.39839893572008,2,38.53809192492845,0.2788,0,Monitor
EQ-1996,platform_lift,MTA_NYC,13.12445553601091,1,126.92517237130596,0.2783,0,Monitor
EQ-0342,elevator,SEPTA,14.938603070041207,0,47.14207000846415,0.278,0,Monitor
EQ-1496,escalator,CTA,19.059815051829105,7,9.362446657857824,0.2778,0,Monitor
EQ-0463,escalator,MTA_NYC,11.028430048931224,2,83.37270988553082,0.2776,0,Monitor
EQ-0814,platform_lift,MTA_NYC,12.079449327393018,1,68.06552585864972,0.2775,0,Monitor
EQ-0254,elevator,CTA,24.94488359192268,0,109.10928657878652,0.2768,0,Monitor
EQ-1584,platform_lift,MTA_NYC,21.806253529556976,1,42.708646070066806,0.2761,0,Monitor
EQ-0115,platform_lift,SEPTA,13.517481500205108,7,44.33554431009331,0.2755,0,Monitor
EQ-1237,elevator,MBTA,11.204298106400488,6,4.5327245972243295,0.2752,0,Monitor
EQ-1936,elevator,MTA_NYC,20.360481098580657,0,76.97274326266236,0.2751,0,Monitor
EQ-1149,platform_lift,MTA_NYC,11.556325030031452,0,174.23140249150012,0.2744,0,Monitor
EQ-0466,elevator,MTA_NYC,19.49240945415133,8,134.8306655646054,0.2742,0,Monitor
EQ-0915,elevator,WMATA,21.68217720836395,2,183.20657522503544,0.2739,0,Monitor
EQ-0529,platform_lift,MBTA,16.94936849301129,0,6.071917377688546,0.2738,0,Monitor
EQ-0789,platform_lift,MBTA,7.567273976176645,0,133.23546241107204,0.2737,0,Monitor
EQ-0691,elevator,MTA_NYC,33.67512140321624,3,2.3671858043840825,0.2733,0,Monitor
EQ-1400,elevator,SEPTA,32.79788068149556,1,9.863328496904993,0.2726,0,Monitor
EQ-1133,elevator,MTA_NYC,3.775854093513037,7,73.95844036020664,0.2715,0,Monitor
EQ-1567,elevator,WMATA,28.040936827427004,3,22.043545118049963,0.2706,0,Monitor
EQ-1742,escalator,WMATA,12.220412977742646,0,365.0,0.2705,0,Monitor
EQ-0448,elevator,SEPTA,21.11029409636813,4,139.84429054183423,0.2694,0,Monitor
EQ-0228,platform_lift,SEPTA,11.774742355222427,0,13.06446244334342,0.269,0,Monitor
EQ-0739,elevator,SEPTA,16.245078749268124,2,117.55944132467184,0.2687,0,Monitor
EQ-0034,platform_lift,MTA_NYC,19.247512564634132,3,59.55062357991039,0.2686,0,Monitor
EQ-1541,elevator,CTA,10.146526535415102,3,4.740013727330752,0.2685,0,Monitor
EQ-1520,elevator,SEPTA,30.1564913037263,2,24.46518901078016,0.2682,0,Monitor
EQ-0550,escalator,MTA_NYC,10.63891985247968,0,30.114834073897995,0.2681,0,Monitor
EQ-0297,elevator,SEPTA,4.8885550151550055,5,98.3716107155479,0.2676,0,Monitor
EQ-1150,escalator,MTA_NYC,34.41128273003451,0,22.589508339163,0.2671,0,Monitor
EQ-0055,platform_lift,WMATA,17.738625184568107,2,43.11909115852978,0.2668,0,Monitor
EQ-1710,elevator,SEPTA,7.413208270596527,5,7.066043743825623,0.2667,0,Monitor
EQ-0777,escalator,SEPTA,14.757110103158492,7,15.170760928291514,0.2661,0,Monitor
EQ-0185,escalator,MBTA,14.411607702967236,0,127.28152486033802,0.266,0,Monitor
EQ-0334,elevator,SEPTA,26.08070655696235,0,19.171244441200702,0.2658,0,Monitor
EQ-0133,elevator,MTA_NYC,10.39070813757573,3,143.32686212289468,0.2657,0,Monitor
EQ-0458,elevator,MTA_NYC,7.41977039471605,3,27.5614269819877,0.2654,0,Monitor
EQ-1021,elevator,MTA_NYC,33.590663312240515,4,108.19794489675826,0.2641,0,Monitor
EQ-1832,escalator,CTA,27.83314189262694,5,122.32671175484954,0.2637,0,Monitor
EQ-0513,platform_lift,MTA_NYC,26.05092573687542,2,96.1737726450134,0.2629,0,Monitor
EQ-0965,elevator,WMATA,40.0,1,87.40623621623742,0.2625,0,Monitor
EQ-1116,elevator,WMATA,18.57414667337291,4,22.95819994326992,0.2625,0,Monitor
EQ-1055,elevator,MBTA,21.89684997973109,3,95.37024808087024,0.2619,0,Monitor
EQ-0532,platform_lift,SEPTA,4.053978597845008,5,46.34175440679238,0.2618,0,Monitor
EQ-0437,escalator,MTA_NYC,11.556808990740688,4,9.05387769446537,0.2617,0,Monitor
EQ-0776,elevator,SEPTA,5.479747487603284,6,88.58534421578342,0.2611,0,Monitor
EQ-1549,escalator,MTA_NYC,32.58958610551302,5,50.559095893265074,0.2607,0,Monitor
EQ-1512,platform_lift,MBTA,13.80999924345662,3,78.39719933868304,0.2606,0,Monitor
EQ-0418,escalator,SEPTA,3.5249140225715827,4,17.583481750457807,0.2603,0,Monitor
EQ-1457,escalator,WMATA,10.801520131583576,0,75.45855208002709,0.2602,0,Monitor
EQ-0136,escalator,SEPTA,16.560867224700043,7,19.81533770200081,0.2599,0,Monitor
EQ-0096,escalator,MTA_NYC,13.563912103132305,3,33.973313100762994,0.2596,0,Monitor
EQ-0972,escalator,WMATA,10.056594333995164,3,25.548647572263988,0.2593,0,Monitor
EQ-0507,escalator,MTA_NYC,6.802346503942696,6,17.04940735965467,0.259,0,Monitor
EQ-0371,elevator,CTA,7.9687056574709985,7,183.5494287380712,0.2579,0,Monitor
EQ-1527,elevator,WMATA,5.7929466547609305,7,6.76454656337077,0.2575,0,Monitor
EQ-0196,escalator,MTA_NYC,17.81506749048448,1,140.9013633597161,0.2574,0,Monitor
EQ-1577,escalator,MTA_NYC,5.6938617947045085,4,80.0791180286974,0.257,0,Monitor
EQ-1109,elevator,MTA_NYC,6.55505125746903,2,127.0762411619498,0.2565,0,Monitor
EQ-0004,elevator,SEPTA,6.766777331855175,0,78.02755606788642,0.2564,0,Monitor
EQ-0801,elevator,MBTA,6.1900190959705705,1,166.38027581141827,0.2558,0,Monitor
EQ-1788,elevator,SEPTA,18.894939665445172,3,13.10545611779871,0.2545,0,Monitor
EQ-0434,elevator,MBTA,14.8495330286443,2,121.8423881298283,0.2542,0,Monitor
EQ-1465,elevator,WMATA,23.322087960042445,1,256.8996605135562,0.2541,0,Monitor
EQ-0404,elevator,WMATA,19.5531528955532,0,104.1423572203838,0.2535,0,Monitor
EQ-1112,elevator,WMATA,22.878651834937894,6,25.141047297153808,0.2532,0,Monitor
EQ-1185,platform_lift,MTA_NYC,30.649678785961747,4,87.96879061599269,0.253,0,Monitor
EQ-0670,elevator,MTA_NYC,10.227983471889956,8,115.99155668305497,0.2522,0,Monitor
EQ-1079,platform_lift,MBTA,12.412959228186928,4,23.895284811561684,0.2522,0,Monitor
EQ-1585,elevator,MTA_NYC,40.0,2,71.10410667124279,0.2518,0,Monitor
EQ-0247,platform_lift,CTA,17.022232518006355,4,55.13152320341306,0.2515,0,Monitor
EQ-0989,escalator,CTA,12.185332742129704,2,23.94774263380123,0.2515,0,Monitor
EQ-0419,escalator,MTA_NYC,5.891312386485337,4,117.85064818464096,0.2514,0,Monitor
EQ-1522,elevator,SEPTA,19.9207852244194,0,157.18162488018154,0.2512,0,Monitor
EQ-0357,escalator,SEPTA,13.213778387348428,2,183.5984394853916,0.2509,0,Monitor
EQ-0237,elevator,SEPTA,11.777487899268554,9,16.254823357252697,0.2506,0,Monitor
EQ-1413,elevator,MTA_NYC,23.396425337172246,0,92.07138838387804,0.2505,0,Monitor
EQ-0279,escalator,SEPTA,10.17956367748102,4,101.05589383490094,0.2501,0,Monitor
EQ-0964,elevator,CTA,27.37623477194973,2,256.0119107329745,0.2499,0,Monitor
EQ-0923,escalator,SEPTA,20.56937842790955,1,78.85965628242953,0.2497,0,Monitor
EQ-0161,escalator,MTA_NYC,9.759144442509358,5,17.265465199742632,0.2492,0,Monitor
EQ-0028,escalator,SEPTA,16.712147869087687,2,23.2689299855525,0.249,0,Monitor
EQ-0079,elevator,WMATA,11.484907461347191,7,164.20347370305606,0.2489,0,Monitor
EQ-0894,escalator,SEPTA,24.476120898470924,1,45.60181606092812,0.2481,0,Monitor
EQ-0087,escalator,WMATA,17.202990308288054,2,66.35272053695554,0.2477,0,Monitor
EQ-1634,platform_lift,SEPTA,8.90290673748901,3,6.678281790556684,0.2476,0,Monitor
EQ-0070,escalator,WMATA,6.262403620816426,2,204.64762928350265,0.2475,0,Monitor
EQ-1950,elevator,SEPTA,13.525879028532298,2,153.94921661525788,0.2471,0,Monitor
EQ-1713,elevator,MTA_NYC,5.6501069580314125,0,49.31065460619101,0.2463,0,Monitor
EQ-1714,elevator,MBTA,22.388626510862775,2,30.44561209465167,0.246,0,Monitor
EQ-1219,elevator,WMATA,22.913774693367465,2,93.03186555939035,0.2459,0,Monitor
EQ-1726,escalator,SEPTA,5.509688206093498,2,221.02762473183705,0.2459,0,Monitor
EQ-1605,escalator,SEPTA,13.93997217135313,3,21.065612010506342,0.2456,0,Monitor
EQ-0924,elevator,MTA_NYC,21.27811957783805,5,272.4376383006498,0.2453,0,Monitor
EQ-1665,platform_lift,MTA_NYC,4.758618791395797,10,1.0,0.2452,0,Monitor
EQ-0192,platform_lift,WMATA,19.492406909523,0,27.366328036851108,0.2449,0,Monitor
EQ-1059,escalator,MBTA,27.03443142300308,1,12.40272870317872,0.2445,0,Monitor
EQ-1581,elevator,CTA,14.763506048044498,9,99.70891275493584,0.2444,0,Monitor
EQ-0694,elevator,MBTA,11.063177045112166,6,27.590904746983306,0.2442,0,Monitor
EQ-0552,escalator,CTA,24.385842394469208,5,36.49923083972308,0.2441,0,Monitor
EQ-0984,escalator,MTA_NYC,40.0,0,66.9037228904932,0.243,0,Monitor
EQ-0199,escalator,MTA_NYC,13.551317816704424,1,359.8186789775613,0.2428,0,Monitor
EQ-1443,elevator,MBTA,11.180014947431072,1,149.91785281142953,0.2427,0,Monitor
EQ-0567,elevator,SEPTA,12.903317071872596,1,15.603017080521944,0.2423,0,Monitor
EQ-1542,escalator,SEPTA,12.61027381517981,2,71.32675845437512,0.242,0,Monitor
EQ-1536,elevator,SEPTA,19.236570977769095,2,7.497210845814328,0.2412,0,Monitor
EQ-0767,platform_lift,SEPTA,15.693703808966015,1,22.354472378187225,0.2407,0,Monitor
EQ-1892,escalator,WMATA,9.654397832588844,4,226.96916598552383,0.2406,0,Monitor
EQ-0628,elevator,MTA_NYC,17.466847127265616,4,171.1951453395637,0.2403,0,Monitor
