equipment_id,equipment_type,agency,manufacturer,equipment_age_years,days_since_last_maintenance,unplanned_outages_12mo,total_usage_load_millions,days_since_parts_replacement,inspection_score,avg_monthly_temp_f,avg_daily_ridership,floors_served,is_transfer_hub,outage_within_30_days
EQ-0994,elevator,SEPTA,Otis,3.388146371040639,5.393758315349427,3,5.350639691255463,254.4903958066708,75.8806858780434,37.30573252195737,4301.923436386771,2,0,0
EQ-0995,elevator,CTA,ThyssenKrupp,4.133684290936969,111.21771765570197,10,2.645329630296165,13.392009476161187,87.51287627193093,65.50383121606569,18947.851190713805,2,0,1
EQ-0996,platform_lift,SEPTA,Mitsubishi,4.5504964651543025,75.95221379668976,8,1.2678369745564118,341.64863031306174,86.09605842729195,68.0708403257601,10768.097002161312,3,0,1
EQ-0997,elevator,MTA_NYC,Mitsubishi,23.54590438598024,172.5529977639428,2,4.768870076768934,318.23618823870964,65.8772888513744,77.50773958469753,5476.195356921783,2,1,1
EQ-0998,platform_lift,SEPTA,Mitsubishi,5.4476667615470475,70.94577332510526,10,2.2863547959590393,115.14316396013032,95.36023403384762,37.77845326973311,16152.413672482193,6,0,1
EQ-0999,elevator,CTA,Otis,4.981531296548783,169.207363782553,3,0.3488912585202225,147.94943094100026,64.04112205499652,30.90578406961815,17068.644225472788,5,0,0
EQ-1000,elevator,WMATA,KONE,14.066829064008859,48.51517295025607,2,6.000303242418864,224.94526195521996,91.10687330280899,63.020264932102215,8982.242157975355,3,0,0
EQ-1001,escalator,WMATA,Otis,22.970808268292437,55.01024453578525,2,7.787184093537961,203.2782229939347,71.39826121981922,52.84711779038137,25735.102396566563,4,1,0
EQ-1002,platform_lift,SEPTA,KONE,30.839508332614542,226.26020158698174,0,1.5608370426506077,3.001360250689829,79.96711144120046,100.0,37450.85968703264,3,1,0
EQ-1003,escalator,MTA_NYC,Mitsubishi,5.683475840150242,61.65498618579706,7,2.557430418426608,23.508827739339125,80.71184952125166,66.25297257237278,26635.12959550066,4,1,0
EQ-1004,escalator,MTA_NYC,Mitsubishi,39.88407346443916,1.876225930273511,5,8.226053134802692,31.93958653829118,80.37248928850555,59.046910810675264,20563.46769087895,3,0,0
EQ-1005,escalator,CTA,ThyssenKrupp,3.1781076537525554,77.19840546169407,9,6.923302866151572,253.6667300979152,86.09399038121484,54.88909679782452,21614.91890361493,2,0,0
EQ-1006,escalator,MBTA,KONE,9.628088704807599,141.5294519530226,3,3.905362722749883,104.39419065083112,82.6975139752024,36.07488678208992,18063.216297878305,5,0,0
EQ-1007,escalator,SEPTA,Mitsubishi,18.45491235599351,95.25478800288805,4,6.488210705847054,141.94136592183204,87.40378955844646,68.14986795318275,16049.086095940353,5,0,0
EQ-1008,elevator,WMATA,Schindler,6.28697526064952,52.60015872338369,6,2.170517781160944,266.6572701522624,83.57543952414163,56.57538952712564,26315.94852953481,6,0,0
EQ-1009,elevator,SEPTA,ThyssenKrupp,10.957398939307632,66.75722917263752,2,0.7412797033590126,75.06087102374075,62.82653689288988,56.59035369827017,27162.143197781137,4,1,0
EQ-1010,elevator,MTA_NYC,Otis,9.898552256397707,277.4721247577042,1,5.6310345454596815,248.73571693741354,81.23758889469585,59.699979858975794,21720.20799571618,3,0,0
EQ-1011,platform_lift,SEPTA,ThyssenKrupp,3.7123437888995663,5.702310844144482,4,2.495224074849827,105.10790308941183,71.233561169936,61.98182553851042,16420.535774696527,2,0,0
EQ-1012,platform_lift,MTA_NYC,Schindler,12.793947735954676,66.02089683180772,7,0.5705194409522114,85.2296450382697,64.68885026511259,26.69339837348461,11370.163861808134,2,0,1
EQ-1013,elevator,MTA_NYC,KONE,8.247932103298867,19.994055416336714,5,1.6089833114272407,72.90379849954186,74.5219212878724,73.06641411467677,6821.469474603834,2,0,0
EQ-1014,escalator,MTA_NYC,Otis,7.387074264907514,61.31414284149144,5,2.101655917582396,603.1497166131369,80.19882718842109,42.764001253313396,11381.512393087442,2,0,1
EQ-1015,platform_lift,MTA_NYC,Otis,9.942576915164942,56.13201806097279,6,2.3027615196433118,266.092746683361,80.99610033585341,55.51542044556471,16330.33074907397,3,0,0
EQ-1016,elevator,WMATA,KONE,26.81065249814301,9.995644978297996,2,1.3976078127995581,3.6724800371264608,90.67229694168321,81.1462885719752,17327.174264729918,4,0,0
EQ-1017,escalator,MTA_NYC,ThyssenKrupp,23.51327843650929,13.89675720150478,7,1.0550442963054196,568.1276325165921,93.68770942765893,90.03007466086206,77541.7484877292,3,1,1
EQ-1018,platform_lift,SEPTA,Mitsubishi,1.8370961417329534,58.312896656141184,9,0.497151908153035,268.8499256483081,82.03536996908826,27.391100104724952,35272.14922131614,3,1,0
EQ-1019,elevator,WMATA,ThyssenKrupp,20.897953882431604,8.233775453089654,5,0.47680129296855855,29.078725746296072,84.20527652411292,58.54440689814368,26406.03998440357,3,0,0
EQ-1020,escalator,SEPTA,Schindler,6.125912640202812,18.487853920005346,1,2.453720137430279,14.293657962705758,79.14370839810786,62.91243733298865,30745.314143674437,4,0,0
EQ-1021,elevator,MTA_NYC,Mitsubishi,33.590663312240515,108.19794489675826,4,3.0849086143490503,66.32097207728172,87.20670556379501,30.864459528553965,68192.24266946744,6,0,0
EQ-1022,platform_lift,WMATA,ThyssenKrupp,6.394813293811872,23.76875555368721,1,1.0316185244512588,176.15682773770428,83.84385766604477,72.44664455952697,13662.418393008304,4,0,0
EQ-1023,platform_lift,MTA_NYC,KONE,19.469820196144234,40.172889213577456,3,6.388984128672478,172.5367338783015,77.34614287370636,60.09272819345511,53389.05042863443,2,1,0
EQ-1024,platform_lift,SEPTA,Schindler,10.010984562652352,169.95595380852342,1,1.824984101503599,58.09624174035365,100.0,61.49487272250994,2988.554980745223,3,0,0
EQ-1025,elevator,MTA_NYC,Schindler,16.80755565164214,15.460147165173879,3,2.308993538765238,106.20073496540662,71.44579963869818,41.48404746984517,18755.59494574775,4,0,0
EQ-1026,platform_lift,MBTA,Schindler,10.29542221260517,29.62100540262371,1,2.2005263880941586,42.86120445659764,95.45348348050004,65.43195958086427,10310.632870343461,3,0,0
EQ-1027,escalator,MTA_NYC,Mitsubishi,5.621585454121361,55.95401472219403,3,0.3997889129054425,9.34247200875516,61.74848488407675,73.08803121501887,6458.152888815247,6,0,0
EQ-1028,elevator,WMATA,Otis,7.583211559814915,84.47288471576117,0,5.006403311699352,130.98194696791003,87.76339843741746,60.29136190706681,45621.548363111295,2,0,0
EQ-1029,escalator,MTA_NYC,Mitsubishi,3.3639240523779144,139.1554302029783,6,3.8451517649562876,76.70962311272393,95.23882022072205,48.74915378266503,18570.067734469645,2,0,0
EQ-1030,elevator,SEPTA,ThyssenKrupp,24.39829998810003,148.2410473210526,3,6.530320506431872,140.90663905768764,55.113371147904964,50.150752275165445,16621.538392777857,2,1,0
EQ-1031,escalator,MTA_NYC,Otis,20.53965562193052,89.9382475428103,2,6.246272692007651,527.0778905497401,79.66740687666113,61.967122728267384,18740.539748162377,4,0,1
EQ-1032,elevator,WMATA,ThyssenKrupp,15.631627203919995,15.551961937135093,0,3.5097842963475987,27.85492009723188,86.58496849492852,58.87835281085133,23282.922556509155,3,0,0
EQ-1033,elevator,SEPTA,Otis,16.34268840627103,1.507336090364595,1,4.037964025631373,1.0,81.02356324953679,74.28679814414912,12384.582730906526,2,1,0
EQ-1034,elevator,SEPTA,Mitsubishi,6.781832824914131,29.048483195958394,1,0.9669536049650952,14.398939183840405,82.53787122728356,49.355350824565015,6390.080855956871,2,0,0
EQ-1035,escalator,SEPTA,Schindler,14.604920798445571,9.157530179206626,6,1.8352172270953806,111.81854190950895,79.63467794851996,36.06914915066515,20670.534967779913,3,1,1
EQ-1036,elevator,MTA_NYC,KONE,8.758727239076475,74.35271793041677,5,2.188869000619992,220.92312900086407,64.8690260836609,64.46894939176906,23408.561829026115,6,0,0
EQ-1037,escalator,MBTA,Schindler,37.80691518455938,64.92842746140666,6,1.6360030335601088,156.47765860734765,100.0,49.40446264602334,47664.47650907403,3,1,1
EQ-1038,elevator,SEPTA,Mitsubishi,16.477143792569038,2.6980621676884122,3,6.146505919346769,122.93787117805628,71.95754564021041,72.1062750826546,20182.00581136878,2,0,0
EQ-1039,elevator,MTA_NYC,Otis,7.956854816065003,108.69096155201547,5,2.862943649797655,78.641766758835,83.20993486534687,58.135695348236816,22477.94726097165,3,0,0
EQ-1040,escalator,SEPTA,Schindler,10.42135142853034,17.160469790001944,3,1.2922950616149342,66.78472491510675,70.23792387497487,69.7866376785668,10809.695782517949,3,1,0
EQ-1041,escalator,MBTA,Mitsubishi,12.708349536766534,33.962023259323225,0,5.879998123174845,84.97145335653714,50.68964171975162,39.74229315884582,10843.70922544387,3,1,0
EQ-1042,elevator,SEPTA,ThyssenKrupp,9.945212128620364,66.14524427884237,2,2.9341209189971433,170.2457174679793,66.90584551501237,60.58095273813678,26513.804732794873,3,0,0
EQ-1043,escalator,MTA_NYC,KONE,6.5187281095828995,33.66598592862441,11,4.8634520351573345,33.052888036102665,60.62871969269834,45.41326226708951,32844.773474571404,4,0,0
EQ-1044,platform_lift,WMATA,Schindler,17.07546586073566,34.927247481655556,6,0.9493831963771006,265.61082158511846,91.09881047069388,36.03327424462804,39040.90684439006,5,1,0
EQ-1045,escalator,WMATA,Otis,21.10713100289933,4.072837687122929,3,3.104161170467836,154.12718640507896,70.71758380746654,42.500058194721724,25605.91282946961,2,0,0
EQ-1046,elevator,MTA_NYC,ThyssenKrupp,22.122570512018953,30.794066283864968,3,1.2403538634449627,56.44003769607018,71.83090392984045,48.19941234803454,12337.397682180894,4,0,0
EQ-1047,elevator,MTA_NYC,Mitsubishi,19.536286235518318,86.85136267971428,0,2.9823098563682793,125.18203840617181,65.22803144875516,80.40450148642933,6993.186631527858,5,0,0
EQ-1048,platform_lift,MTA_NYC,KONE,6.613284868162276,148.03084394991313,1,3.853987518230719,592.3572786117373,79.12842478458123,47.723072809132134,10169.858117862008,3,0,1
EQ-1049,elevator,SEPTA,Otis,19.582152966285268,32.01466377048872,1,0.8639870723618859,3.726790828780594,69.40249780366463,35.112275494991984,25561.65581557254,2,0,0
EQ-1050,platform_lift,SEPTA,Mitsubishi,19.533663220830164,33.055729567325116,1,2.428008728150884,40.05846547105187,89.90825677496146,60.366593604940036,7617.086834724525,4,1,0
EQ-1051,escalator,MTA_NYC,Mitsubishi,17.369710409329688,72.76610360638061,2,0.9431310653152811,107.0813358844363,81.62447187706994,58.52525189219814,10396.52338415212,4,1,0
EQ-1052,platform_lift,SEPTA,Schindler,23.13347171169811,171.64272055149675,4,5.042269019197253,183.11877117952363,71.13809057130662,49.14304578381643,13335.144181051295,2,1,1
EQ-1053,escalator,SEPTA,Schindler,8.259100671071755,18.641563120086214,2,2.619469081414934,42.938443640935354,88.20279662204423,55.09797761476972,29196.229841913686,3,0,0
EQ-1054,platform_lift,WMATA,Otis,10.679860497089074,34.80456240537923,0,1.2887575556822726,482.3136544339899,78.09528627627886,75.57208754793828,43693.236533291536,3,0,0
EQ-1055,elevator,MBTA,Mitsubishi,21.896849979731094,95.37024808087023,3,1.58950527678117,185.18784668894526,78.2579628682794,70.07270377718518,21958.622310377217,2,0,0
EQ-1056,escalator,MTA_NYC,Schindler,12.562036081838475,56.449387729242716,2,1.7896989033509643,377.83599921319393,60.44838115521689,68.51614372372715,24569.315099132455,4,0,1
EQ-1057,elevator,SEPTA,KONE,8.90735350314955,7.031570808692194,4,6.464564404100143,71.90281257673854,77.14696640657624,36.69378187863585,20510.603009236664,4,0,0
EQ-1058,elevator,SEPTA,KONE,15.803431573285993,59.28859379298232,0,2.363389550949702,317.8480263729738,81.85853567181599,100.0,18858.06398934621,5,0,0
EQ-1059,escalator,MBTA,Mitsubishi,27.034431423003078,12.402728703178719,1,4.465758954516297,85.53018367965221,94.00280186638014,76.92253978493599,27602.33282630067,3,0,0
EQ-1060,platform_lift,SEPTA,Schindler,8.44724483513583,42.82744000793303,3,2.45111325761764,52.44441296395777,68.97727644116013,67.3065141374357,18954.650641905417,3,0,0
EQ-1061,platform_lift,SEPTA,Otis,38.44462981158913,45.18698765627572,1,0.9690141550711034,436.7717125207118,100.0,37.04238806085023,51415.230747576956,3,0,1
EQ-1062,escalator,MTA_NYC,Otis,7.8885137084655295,125.34690465732764,7,1.5769782828454897,17.41527743646024,84.68241980194783,75.05914202921393,23732.847772927704,2,1,0
EQ-1063,elevator,MTA_NYC,Otis,12.12967021553723,37.248951962216815,0,3.209557532452518,515.2958937707382,59.767057487594315,48.979686814612094,25302.144073141124,4,1,0
EQ-1064,elevator,MTA_NYC,KONE,30.355161255691744,19.663797186854417,6,0.4050561577579204,110.41925291039627,67.85762263097332,54.50312551655262,20892.742050163568,4,1,1
EQ-1065,escalator,SEPTA,Schindler,13.290304633205018,15.757232999199621,3,3.610441955011703,730.0,95.05198997060182,27.745973030932905,33882.73715585269,4,1,1
EQ-1066,elevator,SEPTA,Schindler,22.992023037651272,124.40846364268522,3,1.4062865133487104,139.61663819716617,92.91874971554873,35.65330445307083,13084.144788835205,4,0,0
EQ-1067,elevator,MBTA,KONE,4.749915312116174,11.252893039203013,4,2.8442930328501745,255.00686307762945,78.21712177872602,65.89383697888843,10768.143689460601,3,1,0
EQ-1068,elevator,SEPTA,Otis,9.833166588725575,33.29381525207175,1,1.6318044378659846,1.277304201202473,79.79901243669423,76.11222415486881,31238.411413160244,2,1,0
EQ-1069,elevator,WMATA,Otis,14.499319906910051,12.43422753584162,4,4.110623698307275,123.57052963162967,64.02467671528835,70.32827955631063,23665.890022717398,5,0,0
EQ-1070,elevator,WMATA,Mitsubishi,4.269350814458923,89.04873258244021,1,2.5858092808207562,240.71885310221077,93.8573128828241,69.71474194137308,31491.452077926657,3,1,0
EQ-1071,elevator,MTA_NYC,ThyssenKrupp,5.363314463706348,38.58976549942395,5,4.004784451364011,274.87099798970974,66.1467949587064,56.83420377472528,17240.394877427345,6,0,0
EQ-1072,elevator,MTA_NYC,Schindler,20.087077181066554,25.952639388385897,1,0.49941901360008645,30.965933782123884,88.13689333348101,50.67927372340818,22724.81194654035,3,0,0
EQ-1073,elevator,SEPTA,Schindler,11.175867869815034,26.880406133164556,5,2.1620977338897633,97.73181432701612,94.22450842398166,63.200112584177084,15861.152680047426,2,0,0
EQ-1074,platform_lift,MTA_NYC,Schindler,9.712516957242412,114.71948378118387,1,1.3834533522715073,97.76310875735206,78.5778666506341,72.78534981580492,20253.85481480118,5,0,0
EQ-1075,elevator,CTA,ThyssenKrupp,10.10766800406936,48.4157775852144,0,3.5378680046412456,19.69453133421974,89.61133639346639,58.087520588804644,7108.629741553895,4,0,0
EQ-1076,elevator,MBTA,Mitsubishi,34.20764861412903,75.92278228794638,2,5.001366609117758,105.34891388643746,100.0,79.78453635844129,4152.585458116367,4,0,0
EQ-1077,escalator,SEPTA,ThyssenKrupp,22.964482257850747,136.40401829210788,0,4.878151713149189,296.19843432896255,81.21562559052886,54.12875325131186,7948.985398769853,2,0,1
EQ-1078,elevator,SEPTA,Otis,19.103705603090116,139.20931857533046,6,6.69846654821827,64.24797129763783,75.89637820281665,40.35497916467108,33372.70582006486,5,0,0
EQ-1079,platform_lift,MBTA,Otis,12.412959228186928,23.895284811561684,4,5.08518850276675,101.99625378513558,77.1977657093818,57.813479643261985,32773.34936919145,3,1,0
EQ-1080,escalator,WMATA,Schindler,4.132553585083899,182.76000329617997,2,2.145834212861629,583.764270515027,69.08414516793493,59.907501008672234,52668.905929386456,3,1,0
EQ-1081,elevator,CTA,KONE,13.22476709904775,1.5114309353082056,4,1.1189407201584312,5.799899282007425,68.81299448715752,56.52345878902463,31844.79984825568,5,1,0
EQ-1082,elevator,SEPTA,Schindler,10.726327886797444,28.376690881081,0,0.5394384138998805,161.15699762701814,83.30888116590843,81.05180009588071,16533.443817391926,4,0,1
EQ-1083,platform_lift,MTA_NYC,KONE,3.599135175055608,135.68593111898812,2,1.0761202137147996,244.8679482975936,76.03260213420859,72.4954356530327,20594.21023913115,2,0,0
EQ-1084,platform_lift,WMATA,ThyssenKrupp,35.65888945856898,19.26497364532946,1,0.44834233234823057,257.5439892320902,81.93083012221518,32.24306220480922,4056.1514883382815,3,0,0
EQ-1085,elevator,WMATA,Otis,22.206113748015717,19.136450635831913,1,0.7668791341305635,226.54131162995878,60.12076620176914,85.61860625556915,16669.250345729044,3,0,0
EQ-1086,escalator,MTA_NYC,KONE,17.910406743835747,21.625685986237656,3,3.0330405178040056,233.32970435138643,76.88857409775432,10.0,22758.378950962826,5,0,0
EQ-1087,elevator,SEPTA,ThyssenKrupp,3.348383889110784,56.85347751737762,8,0.49825010754674126,10.948607871960524,90.36141420108555,96.71843871134496,37218.954550955714,2,0,0
EQ-1088,platform_lift,MTA_NYC,Otis,25.50761347994642,34.610743913568044,2,3.324954155733689,137.49531515149047,64.57290867628778,52.82850075597622,21643.888655175346,4,0,1
EQ-1089,elevator,SEPTA,KONE,10.550760262209744,77.83875958742034,6,1.583532878490373,274.9887735610657,78.19831696961461,54.587780740273,9674.037105939049,4,0,0
EQ-1090,platform_lift,MTA_NYC,Schindler,9.918065645840166,135.1766560527525,6,2.6718572872365836,17.781799242817637,55.74468826921907,56.91970769847448,35903.616480074474,2,0,1
EQ-1091,escalator,MBTA,Schindler,16.83253886237552,67.28817985714993,0,2.7239003596786793,2.182160023656522,62.33445573272191,64.93369779112325,15337.72963927986,2,0,0
EQ-1092,escalator,MTA_NYC,Schindler,14.51938949728951,13.72455582024171,1,6.716583262312756,303.3060797676259,87.69193065213659,57.99526237719682,12271.370207899863,3,1,0
EQ-1093,escalator,CTA,ThyssenKrupp,4.91889712497001,161.89957011199758,5,2.7988352930142044,224.24715012200173,74.2885884802446,55.59888660092919,19892.99125891279,4,0,1
EQ-1094,elevator,SEPTA,Schindler,11.34747412045736,18.431702967193708,2,0.8019617942918926,95.64829954018522,99.8648743864625,81.56052956841134,15222.419348282674,3,1,0
EQ-1095,elevator,WMATA,Mitsubishi,5.124702313065282,9.743674727531001,3,1.1739235324321604,507.60717310153535,83.18931732509175,68.18072943551529,22736.869922717127,4,0,0
EQ-1096,elevator,MBTA,Otis,5.433617784953531,5.656483369322522,7,2.718800020121283,261.8988112288812,84.3671479786719,40.7415306213263,30421.166082629854,3,1,0
EQ-1097,elevator,SEPTA,ThyssenKrupp,17.245330811917658,49.72203568550671,2,2.069337082483302,618.7829789039348,65.08221540126121,71.33213045804304,16704.541488000963,4,0,1
EQ-1098,escalator,SEPTA,Schindler,13.315275121374114,7.24621579632468,1,2.8138317196552967,476.9146016205819,73.37873547786657,67.4339260573001,16923.798088265354,2,0,1
EQ-1099,elevator,MTA_NYC,Otis,30.670957732831596,8.964030673678232,2,3.368553799324947,118.15510768307509,69.20836581542865,48.18507293953806,30514.840270446322,2,0,1
EQ-1100,elevator,SEPTA,KONE,6.875967572380125,21.40310931567837,1,1.2150767871524437,252.95578759668763,65.21469912539297,72.25849167451891,30565.44483636026,4,1,0
EQ-1101,platform_lift,WMATA,Schindler,32.99747282880968,19.848153195176135,2,3.44138667523014,199.11875125600235,85.96671751315363,55.16369317798529,24025.55275470977,4,0,0
EQ-1102,platform_lift,MBTA,Otis,8.587402015640562,55.61676448671513,5,3.7242470550611517,300.3059973040147,88.37419038922415,54.009877501748186,19236.686833191507,3,0,0
EQ-1103,platform_lift,MTA_NYC,Mitsubishi,9.490909884005491,101.81269071043339,6,2.8473562568225748,278.94605088727167,82.78724633000938,53.51956388620718,40958.51405292459,3,0,1
EQ-1104,platform_lift,SEPTA,KONE,7.367337420410368,85.9653476963997,2,8.083255292342278,29.939128986669633,68.06319368128815,14.293874974856813,13414.794591408381,3,0,1
EQ-1105,elevator,MTA_NYC,Mitsubishi,15.904193354859464,18.268086758386048,4,0.5574985687208625,47.92102381692876,81.96876042116955,48.51941200717717,30744.49944766066,2,0,0
EQ-1106,elevator,WMATA,Otis,20.30835632361417,16.886932195947775,1,7.430868907916708,55.59851133916509,55.047859182412125,70.83711835826082,13029.749454924493,4,1,0
EQ-1107,escalator,SEPTA,Mitsubishi,8.360412005181534,202.51692047308052,0,1.9209035929924971,307.168503679881,93.87611122449648,57.596597627732265,22376.892380954192,3,0,0
EQ-1108,escalator,MTA_NYC,Otis,29.467620462320404,1.0,1,1.3713946203913001,299.63565919002554,62.42219789235076,34.86664426259651,8715.03185732794,3,0,1
EQ-1109,elevator,MTA_NYC,Otis,6.55505125746903,127.07624116194981,2,3.5323983906166116,123.09500225399168,64.55449221073843,75.36336259345667,22797.18401391325,3,0,0
EQ-1110,escalator,MTA_NYC,Mitsubishi,13.702630373984546,13.368255467026579,0,1.5902859225367032,156.50713858657886,79.38350723484231,52.62519712821888,42352.61937677092,4,0,0
EQ-1111,elevator,SEPTA,Otis,18.17865972931137,176.57054358564898,6,4.777962080919099,315.7224845138382,80.44991472290455,36.01164116809258,34761.70238256104,3,0,0
EQ-1112,elevator,WMATA,Schindler,22.878651834937898,25.141047297153808,6,1.8768872576119162,67.46932892709583,77.12701681857858,97.70822431007826,5184.678596367779,3,0,0
EQ-1113,escalator,SEPTA,Otis,27.769971551558243,34.826811617966136,0,5.233276274536416,9.26666969841924,64.67846470821245,39.042893299220395,41371.01827597771,3,0,0
EQ-1114,escalator,SEPTA,ThyssenKrupp,11.5192256457057,73.67966438425154,1,1.0305198917956977,118.60778256684289,91.6001759232395,73.83084720314278,14926.149606170913,4,1,0
EQ-1115,escalator,CTA,Otis,18.328178660223248,53.155738737638714,1,3.1704639562982466,441.0223838505468,57.768609587168996,44.152346184617116,27873.082426064746,3,0,1
EQ-1116,elevator,WMATA,ThyssenKrupp,18.57414667337291,22.95819994326992,4,1.2853156603119367,281.31840937754885,60.20077211461866,60.444883022328796,20654.47901513637,2,0,0
EQ-1117,platform_lift,SEPTA,Otis,7.4688373514035415,48.423437184182376,2,3.2570202273313162,82.20248335310129,76.71620673654623,41.76074265937284,14150.694322430945,6,1,0
EQ-1118,elevator,SEPTA,Otis,11.645539205406907,78.71729060450927,0,0.6800446898872994,12.053564161941495,62.829192217867345,35.692524737074145,26019.326248527108,3,0,0
EQ-1119,elevator,SEPTA,Mitsubishi,6.636532224862952,2.5954315514766995,5,0.7384785680581724,182.3635297876048,92.6715033153111,67.39964580408537,14517.726609189136,2,0,0
EQ-1120,platform_lift,SEPTA,Schindler,9.715550463093397,1.0,6,1.8632473705263664,323.7711248944832,63.86142437504502,65.29522981241921,31521.95137171802,4,0,0
EQ-1121,platform_lift,SEPTA,Schindler,12.146464454663505,36.75676733965433,6,5.3942037328079655,196.82482067474805,96.68432582652375,78.60368999594316,14365.917139048715,4,0,1
EQ-1122,platform_lift,SEPTA,KONE,18.019139359431897,8.482521221853144,3,0.5820695391403854,99.63271770804539,90.42146598925888,57.381125254674465,13300.89671050268,3,0,0
EQ-1123,escalator,MTA_NYC,Mitsubishi,9.65588765754154,65.50015928025627,0,6.0710222193991035,23.697283616980183,92.82066882609101,97.96633229427685,31962.19118232091,3,0,0
EQ-1124,escalator,WMATA,Mitsubishi,22.768613844901687,14.451913618971956,1,3.261423950094053,434.9853968795285,100.0,62.83024001386664,64798.83864297844,2,0,0
EQ-1125,escalator,MTA_NYC,Schindler,4.873667226016976,34.028004688998145,0,5.111721418117585,58.1231388849995,78.97473508914919,68.20194426226982,36785.11334049432,3,1,0
EQ-1126,elevator,WMATA,Mitsubishi,10.055784699560977,13.214187127059093,0,2.587064612167791,45.71508953048689,65.84430485016051,33.54827358806989,33774.99812973635,2,0,0
EQ-1127,elevator,SEPTA,Schindler,9.038665935860148,47.70861311135787,6,2.868446180564716,304.68468817349174,76.7639054907763,46.94648232779445,21178.237097385867,3,1,0
EQ-1128,elevator,MBTA,Mitsubishi,22.14492193434033,7.401521555404682,8,2.1123875316918688,715.4927176260475,71.20001273509244,67.35423460928759,30422.524239310853,3,1,1
EQ-1129,elevator,CTA,Otis,10.839080541581785,1.4026800706739249,0,1.9327154372333961,194.27060191341627,69.48970472983532,56.48390027655551,16673.684213696604,3,0,0
EQ-1130,escalator,CTA,Schindler,9.52374177160026,3.149112146092075,4,4.189392252770889,176.45832325137633,79.810241241682,61.37829643062344,46211.02279844576,3,1,0
EQ-1131,elevator,CTA,Schindler,5.5323277544925755,185.08488109687522,3,1.0344845910902787,69.26865729072529,74.25954942950705,43.30311239714452,6458.882871762108,3,0,0
EQ-1132,elevator,MBTA,ThyssenKrupp,19.032888009742827,9.209089396302248,1,2.5451297897800487,3.712443262506991,68.97348378819603,60.19504552248919,20585.564954780537,3,0,0
EQ-1133,elevator,MTA_NYC,Mitsubishi,3.775854093513037,73.95844036020664,7,0.5697252634025729,38.329755423543006,75.0551712889529,60.13382604865125,17704.381486148526,2,1,0
EQ-1134,escalator,SEPTA,Mitsubishi,19.451403019091494,4.2205972447614775,4,0.775234515499456,158.05894637822846,84.58774157044446,36.752169642065695,21265.613516755093,2,0,0
EQ-1135,elevator,MTA_NYC,Schindler,12.22822906780981,6.868135778517991,7,2.358339259305507,29.532403566409325,89.47700647911235,69.56589720425063,13745.399781164324,2,0,0
EQ-1136,platform_lift,WMATA,Otis,9.237373624988324,42.663548949195246,7,1.4912673162087993,387.49511361651616,58.76491304170813,27.39883095547656,23409.02413326907,4,0,1
EQ-1137,elevator,WMATA,Otis,10.531699989953921,37.514838548086225,0,2.155757637294216,37.517965507546734,74.3615869640575,61.31628545075831,13470.595114105101,4,0,0
EQ-1138,elevator,MTA_NYC,Otis,10.839925302422248,181.67092309425465,0,1.1873616137782597,132.90535643674724,76.30388153430354,89.780668488859,15974.694977048144,4,0,0
EQ-1139,escalator,SEPTA,Mitsubishi,10.723813881549379,173.8460878144772,4,3.8715806891221085,129.14406296391763,63.809759733268415,70.24990968074349,28462.796770267763,3,0,1
EQ-1140,escalator,MTA_NYC,ThyssenKrupp,2.564293677382911,90.7410249275891,0,0.827774003628092,166.7166803099494,76.56353120351162,70.13738642866787,76908.32954649629,3,1,0
EQ-1141,elevator,MBTA,Schindler,23.199547698672113,55.29354966152402,2,7.585142835813281,71.39792424915355,79.77594731448033,41.84631985092367,15825.321502295243,4,0,0
EQ-1142,escalator,MTA_NYC,KONE,6.043711001435605,36.413800490799076,2,5.879159163607971,372.2010068740012,84.22601454337189,89.84311695675149,26018.94848330251,3,1,1
EQ-1143,escalator,MTA_NYC,ThyssenKrupp,6.5445813205553325,26.42002911182384,1,3.5436914309752043,105.75530329258031,78.92589630758005,82.78092570284119,39878.80250877896,2,0,0
EQ-1144,elevator,SEPTA,KONE,11.144210149366307,176.34699365594554,0,0.7162844698517872,216.80727561509403,67.42860708002934,42.81537958787979,26979.322918218386,5,0,0
EQ-1145,platform_lift,MTA_NYC,ThyssenKrupp,20.479380545902906,55.415359831574335,3,2.1590703804110043,181.86417969683802,100.0,49.45426164733222,18893.654182356655,2,0,0
EQ-1146,escalator,CTA,Otis,15.370386608061121,51.917684095760826,4,3.6953627849043524,22.429234544013216,87.94952125945917,80.58380880868037,18692.49658952536,3,1,1
EQ-1147,escalator,WMATA,Mitsubishi,6.742610015064168,15.83020838550077,0,4.924898660087187,175.419706441749,84.6326369357984,90.33065280970163,41559.72318033309,3,1,0
EQ-1148,platform_lift,WMATA,KONE,28.439943906505295,2.869400428409365,7,4.905749809269102,144.0126761876152,90.05797508413123,35.23565136837481,5025.360654530866,4,0,0
EQ-1149,platform_lift,MTA_NYC,ThyssenKrupp,11.556325030031452,174.23140249150012,0,4.254069658844952,411.9700068333357,80.93531006172573,39.93320614495762,23285.641785733962,5,0,0
EQ-1150,escalator,MTA_NYC,Mitsubishi,34.41128273003451,22.589508339163,0,0.29717347922285664,382.967217836265,93.43561062626345,55.41183838440095,17294.264767709123,5,1,0
